freq,am_item,indic_agr,unit,geo\TIME_PERIOD,year,value
A,AM061900,PRD_PP,MIO_EUR,IE,1973,
A,AM061900,PRD_PP,MIO_NAC,IE,1973,
A,AM061900,PRD_PP,MIO_PPS,IE,1973,
A,AM061900,SUB,MIO_EUR,IE,1973,
A,AM061900,SUB,MIO_NAC,IE,1973,
A,AM061900,SUB,MIO_PPS,IE,1973,
A,AM061900,TAX,MIO_EUR,IE,1973,
A,AM061900,TAX,MIO_NAC,IE,1973,
A,AM061900,TAX,MIO_PPS,IE,1973,
A,AM062000,PRD_BP,MIO_EUR,IE,1973,
A,AM062000,PRD_BP,MIO_NAC,IE,1973,
A,AM062000,PRD_BP,MIO_PPS,IE,1973,
A,AM062000,PRD_PP,MIO_EUR,IE,1973,
A,AM062000,PRD_PP,MIO_NAC,IE,1973,
A,AM062000,PRD_PP,MIO_PPS,IE,1973,
A,AM062000,SUB,MIO_EUR,IE,1973,
A,AM062000,SUB,MIO_NAC,IE,1973,
A,AM062000,SUB,MIO_PPS,IE,1973,
A,AM062000,TAX,MIO_EUR,IE,1973,
A,AM062000,TAX,MIO_NAC,IE,1973,
A,AM062000,TAX,MIO_PPS,IE,1973,
A,AM062100,PRD_BP,MIO_EUR,IE,1973,
A,AM062100,PRD_BP,MIO_NAC,IE,1973,
A,AM062100,PRD_BP,MIO_PPS,IE,1973,
A,AM062100,PRD_PP,MIO_EUR,IE,1973,
A,AM062100,PRD_PP,MIO_NAC,IE,1973,
A,AM062100,PRD_PP,MIO_PPS,IE,1973,
A,AM062100,SUB,MIO_EUR,IE,1973,
A,AM062100,SUB,MIO_NAC,IE,1973,
A,AM062100,SUB,MIO_PPS,IE,1973,
A,AM062100,TAX,MIO_EUR,IE,1973,
A,AM062100,TAX,MIO_NAC,IE,1973,
A,AM062100,TAX,MIO_PPS,IE,1973,
A,AM062200,PRD_BP,MIO_EUR,IE,1973,
A,AM062200,PRD_BP,MIO_NAC,IE,1973,
A,AM062200,PRD_BP,MIO_PPS,IE,1973,
A,AM062200,PRD_PP,MIO_EUR,IE,1973,
A,AM062200,PRD_PP,MIO_NAC,IE,1973,
A,AM062200,PRD_PP,MIO_PPS,IE,1973,
A,AM062200,SUB,MIO_EUR,IE,1973,
A,AM062200,SUB,MIO_NAC,IE,1973,
A,AM062200,SUB,MIO_PPS,IE,1973,
A,AM062200,TAX,MIO_EUR,IE,1973,
A,AM062200,TAX,MIO_NAC,IE,1973,
A,AM062200,TAX,MIO_PPS,IE,1973,
A,AM062300,PRD_BP,MIO_EUR,IE,1973,
A,AM062300,PRD_BP,MIO_NAC,IE,1973,
A,AM062300,PRD_BP,MIO_PPS,IE,1973,
A,AM062300,PRD_PP,MIO_EUR,IE,1973,
A,AM062300,PRD_PP,MIO_NAC,IE,1973,
A,AM062300,PRD_PP,MIO_PPS,IE,1973,
A,AM062300,SUB,MIO_EUR,IE,1973,
A,AM062300,SUB,MIO_NAC,IE,1973,
A,AM062300,SUB,MIO_PPS,IE,1973,
A,AM062300,TAX,MIO_EUR,IE,1973,
A,AM062300,TAX,MIO_NAC,IE,1973,
A,AM062300,TAX,MIO_PPS,IE,1973,
A,AM062900,PRD_BP,MIO_EUR,IE,1973,
A,AM062900,PRD_BP,MIO_NAC,IE,1973,
A,AM062900,PRD_BP,MIO_PPS,IE,1973,
A,AM062900,PRD_PP,MIO_EUR,IE,1973,
A,AM062900,PRD_PP,MIO_NAC,IE,1973,
A,AM062900,PRD_PP,MIO_PPS,IE,1973,
A,AM062900,SUB,MIO_EUR,IE,1973,
A,AM062900,SUB,MIO_NAC,IE,1973,
A,AM062900,SUB,MIO_PPS,IE,1973,
A,AM062900,TAX,MIO_EUR,IE,1973,
A,AM062900,TAX,MIO_NAC,IE,1973,
A,AM062900,TAX,MIO_PPS,IE,1973,
A,AM063000,PRD_BP,MIO_EUR,IE,1973,
A,AM063000,PRD_BP,MIO_NAC,IE,1973,
A,AM063000,PRD_BP,MIO_PPS,IE,1973,
A,AM063000,PRD_PP,MIO_EUR,IE,1973,
A,AM063000,PRD_PP,MIO_NAC,IE,1973,
A,AM063000,PRD_PP,MIO_PPS,IE,1973,
A,AM063000,SUB,MIO_EUR,IE,1973,
A,AM063000,SUB,MIO_NAC,IE,1973,
A,AM063000,SUB,MIO_PPS,IE,1973,
A,AM063000,TAX,MIO_EUR,IE,1973,
A,AM063000,TAX,MIO_NAC,IE,1973,
A,AM063000,TAX,MIO_PPS,IE,1973,
A,AM064000,PRD_BP,MIO_EUR,IE,1973,
A,AM064000,PRD_BP,MIO_NAC,IE,1973,
A,AM064000,PRD_BP,MIO_PPS,IE,1973,
A,AM064000,PRD_PP,MIO_EUR,IE,1973,
A,AM064000,PRD_PP,MIO_NAC,IE,1973,
A,AM064000,PRD_PP,MIO_PPS,IE,1973,
A,AM064000,SUB,MIO_EUR,IE,1973,
A,AM064000,SUB,MIO_NAC,IE,1973,
A,AM064000,SUB,MIO_PPS,IE,1973,
A,AM064000,TAX,MIO_EUR,IE,1973,
A,AM064000,TAX,MIO_NAC,IE,1973,
A,AM064000,TAX,MIO_PPS,IE,1973,
A,AM064100,PRD_BP,MIO_EUR,IE,1973,
A,AM064100,PRD_BP,MIO_NAC,IE,1973,
A,AM064100,PRD_BP,MIO_PPS,IE,1973,
A,AM064100,PRD_PP,MIO_EUR,IE,1973,
A,AM064100,PRD_PP,MIO_NAC,IE,1973,
A,AM064100,PRD_PP,MIO_PPS,IE,1973,
A,AM064100,SUB,MIO_EUR,IE,1973,
A,AM064100,SUB,MIO_NAC,IE,1973,
A,AM064100,SUB,MIO_PPS,IE,1973,
A,AM064100,TAX,MIO_EUR,IE,1973,
A,AM064100,TAX,MIO_NAC,IE,1973,
A,AM064100,TAX,MIO_PPS,IE,1973,
A,AM064900,PRD_BP,MIO_EUR,IE,1973,
A,AM064900,PRD_BP,MIO_NAC,IE,1973,
A,AM064900,PRD_BP,MIO_PPS,IE,1973,
A,AM064900,PRD_PP,MIO_EUR,IE,1973,
A,AM064900,PRD_PP,MIO_NAC,IE,1973,
A,AM064900,PRD_PP,MIO_PPS,IE,1973,
A,AM064900,SUB,MIO_EUR,IE,1973,
A,AM064900,SUB,MIO_NAC,IE,1973,
A,AM064900,SUB,MIO_PPS,IE,1973,
A,AM064900,TAX,MIO_EUR,IE,1973,
A,AM064900,TAX,MIO_NAC,IE,1973,
A,AM064900,TAX,MIO_PPS,IE,1973,
A,AM065000,PRD_BP,MIO_EUR,IE,1973,
A,AM065000,PRD_BP,MIO_NAC,IE,1973,
A,AM065000,PRD_BP,MIO_PPS,IE,1973,
A,AM065000,PRD_PP,MIO_EUR,IE,1973,
A,AM065000,PRD_PP,MIO_NAC,IE,1973,
A,AM065000,PRD_PP,MIO_PPS,IE,1973,
A,AM065000,SUB,MIO_EUR,IE,1973,
A,AM065000,SUB,MIO_NAC,IE,1973,
A,AM065000,SUB,MIO_PPS,IE,1973,
A,AM065000,TAX,MIO_EUR,IE,1973,
A,AM065000,TAX,MIO_NAC,IE,1973,
A,AM065000,TAX,MIO_PPS,IE,1973,
A,AM065100,PRD_BP,MIO_EUR,IE,1973,
A,AM065100,PRD_BP,MIO_NAC,IE,1973,
A,AM065100,PRD_BP,MIO_PPS,IE,1973,
A,AM065100,PRD_PP,MIO_EUR,IE,1973,
A,AM065100,PRD_PP,MIO_NAC,IE,1973,
A,AM065100,PRD_PP,MIO_PPS,IE,1973,
A,AM065100,SUB,MIO_EUR,IE,1973,
A,AM065100,SUB,MIO_NAC,IE,1973,
A,AM065100,SUB,MIO_PPS,IE,1973,
A,AM065100,TAX,MIO_EUR,IE,1973,
A,AM065100,TAX,MIO_NAC,IE,1973,
A,AM065100,TAX,MIO_PPS,IE,1973,
A,AM065900,PRD_BP,MIO_EUR,IE,1973,
A,AM065900,PRD_BP,MIO_NAC,IE,1973,
A,AM065900,PRD_BP,MIO_PPS,IE,1973,
A,AM065900,PRD_PP,MIO_EUR,IE,1973,
A,AM065900,PRD_PP,MIO_NAC,IE,1973,
A,AM065900,PRD_PP,MIO_PPS,IE,1973,
A,AM065900,SUB,MIO_EUR,IE,1973,
A,AM065900,SUB,MIO_NAC,IE,1973,
A,AM065900,SUB,MIO_PPS,IE,1973,
A,AM065900,TAX,MIO_EUR,IE,1973,
A,AM065900,TAX,MIO_NAC,IE,1973,
A,AM065900,TAX,MIO_PPS,IE,1973,
A,AM070000,PRD_BP,MIO_EUR,IE,1973,
A,AM070000,PRD_BP,MIO_NAC,IE,1973,
A,AM070000,PRD_BP,MIO_PPS,IE,1973,
A,AM070000,PRD_PP,MIO_EUR,IE,1973,
A,AM070000,PRD_PP,MIO_NAC,IE,1973,
A,AM070000,PRD_PP,MIO_PPS,IE,1973,
A,AM070000,SUB,MIO_EUR,IE,1973,
A,AM070000,SUB,MIO_NAC,IE,1973,
A,AM070000,SUB,MIO_PPS,IE,1973,
A,AM070000,TAX,MIO_EUR,IE,1973,
A,AM070000,TAX,MIO_NAC,IE,1973,
A,AM070000,TAX,MIO_PPS,IE,1973,
A,AM073000,PRD_BP,MIO_EUR,IE,1973,
A,AM073000,PRD_BP,MIO_NAC,IE,1973,
A,AM073000,PRD_BP,MIO_PPS,IE,1973,
A,AM073000,PRD_PP,MIO_EUR,IE,1973,
A,AM073000,PRD_PP,MIO_NAC,IE,1973,
A,AM073000,PRD_PP,MIO_PPS,IE,1973,
A,AM073000,SUB,MIO_EUR,IE,1973,
A,AM073000,SUB,MIO_NAC,IE,1973,
A,AM073000,SUB,MIO_PPS,IE,1973,
A,AM073000,TAX,MIO_EUR,IE,1973,
A,AM073000,TAX,MIO_NAC,IE,1973,
A,AM073000,TAX,MIO_PPS,IE,1973,
A,AM078000,PRD_BP,MIO_EUR,IE,1973,
A,AM078000,PRD_BP,MIO_NAC,IE,1973,
A,AM078000,PRD_BP,MIO_PPS,IE,1973,
A,AM078000,PRD_PP,MIO_EUR,IE,1973,
A,AM078000,PRD_PP,MIO_NAC,IE,1973,
A,AM078000,PRD_PP,MIO_PPS,IE,1973,
A,AM078000,SUB,MIO_EUR,IE,1973,
A,AM078000,SUB,MIO_NAC,IE,1973,
A,AM078000,SUB,MIO_PPS,IE,1973,
A,AM078000,TAX,MIO_EUR,IE,1973,
A,AM078000,TAX,MIO_NAC,IE,1973,
A,AM078000,TAX,MIO_PPS,IE,1973,
A,AM080000,PRD_BP,MIO_EUR,IE,1973,
A,AM080000,PRD_BP,MIO_NAC,IE,1973,
A,AM080000,PRD_BP,MIO_PPS,IE,1973,
A,AM080000,PRD_PP,MIO_EUR,IE,1973,
A,AM080000,PRD_PP,MIO_NAC,IE,1973,
A,AM080000,PRD_PP,MIO_PPS,IE,1973,
A,AM080000,SUB,MIO_EUR,IE,1973,
A,AM080000,SUB,MIO_NAC,IE,1973,
A,AM080000,SUB,MIO_PPS,IE,1973,
A,AM080000,TAX,MIO_EUR,IE,1973,
A,AM080000,TAX,MIO_NAC,IE,1973,
A,AM080000,TAX,MIO_PPS,IE,1973,
A,AM090000,PRD_BP,MIO_EUR,IE,1973,
A,AM090000,PRD_BP,MIO_NAC,IE,1973,
A,AM090000,PRD_BP,MIO_PPS,IE,1973,
A,AM090000,PRD_PP,MIO_EUR,IE,1973,
A,AM090000,PRD_PP,MIO_NAC,IE,1973,
A,AM090000,PRD_PP,MIO_PPS,IE,1973,
A,AM090000,SUB,MIO_EUR,IE,1973,
A,AM090000,SUB,MIO_NAC,IE,1973,
A,AM090000,SUB,MIO_PPS,IE,1973,
A,AM090000,TAX,MIO_EUR,IE,1973,
A,AM090000,TAX,MIO_NAC,IE,1973,
A,AM090000,TAX,MIO_PPS,IE,1973,
A,AM091000,PRD_BP,MIO_EUR,IE,1973,
A,AM091000,PRD_BP,MIO_NAC,IE,1973,
A,AM091000,PRD_BP,MIO_PPS,IE,1973,
A,AM091000,PRD_PP,MIO_EUR,IE,1973,
A,AM091000,PRD_PP,MIO_NAC,IE,1973,
A,AM091000,PRD_PP,MIO_PPS,IE,1973,
A,AM091000,SUB,MIO_EUR,IE,1973,
A,AM091000,SUB,MIO_NAC,IE,1973,
A,AM091000,SUB,MIO_PPS,IE,1973,
A,AM091000,TAX,MIO_EUR,IE,1973,
A,AM091000,TAX,MIO_NAC,IE,1973,
A,AM091000,TAX,MIO_PPS,IE,1973,
A,AM092000,PRD_BP,MIO_EUR,IE,1973,
A,AM092000,PRD_BP,MIO_NAC,IE,1973,
A,AM092000,PRD_BP,MIO_PPS,IE,1973,
A,AM092000,PRD_PP,MIO_EUR,IE,1973,
A,AM092000,PRD_PP,MIO_NAC,IE,1973,
A,AM092000,PRD_PP,MIO_PPS,IE,1973,
A,AM092000,SUB,MIO_EUR,IE,1973,
A,AM092000,SUB,MIO_NAC,IE,1973,
A,AM092000,SUB,MIO_PPS,IE,1973,
A,AM092000,TAX,MIO_EUR,IE,1973,
A,AM092000,TAX,MIO_NAC,IE,1973,
A,AM092000,TAX,MIO_PPS,IE,1973,
A,AM099000,PRD_BP,MIO_EUR,IE,1973,
A,AM099000,PRD_BP,MIO_NAC,IE,1973,
A,AM099000,PRD_BP,MIO_PPS,IE,1973,
A,AM099000,PRD_PP,MIO_EUR,IE,1973,
A,AM099000,PRD_PP,MIO_NAC,IE,1973,
A,AM099000,PRD_PP,MIO_PPS,IE,1973,
A,AM099000,SUB,MIO_EUR,IE,1973,
A,AM099000,SUB,MIO_NAC,IE,1973,
A,AM099000,SUB,MIO_PPS,IE,1973,
A,AM099000,TAX,MIO_EUR,IE,1973,
A,AM099000,TAX,MIO_NAC,IE,1973,
A,AM099000,TAX,MIO_PPS,IE,1973,
A,AM100000,PRD_BP,MIO_EUR,IE,1973,
A,AM100000,PRD_BP,MIO_NAC,IE,1973,
A,AM100000,PRD_BP,MIO_PPS,IE,1973,
A,AM100000,PRD_PP,MIO_EUR,IE,1973,
A,AM100000,PRD_PP,MIO_NAC,IE,1973,
A,AM100000,PRD_PP,MIO_PPS,IE,1973,
A,AM100000,SUB,MIO_EUR,IE,1973,
A,AM100000,SUB,MIO_NAC,IE,1973,
A,AM100000,SUB,MIO_PPS,IE,1973,
A,AM100000,TAX,MIO_EUR,IE,1973,
A,AM100000,TAX,MIO_NAC,IE,1973,
A,AM100000,TAX,MIO_PPS,IE,1973,
A,AM110000,PRD_BP,MIO_EUR,IE,1973,
A,AM110000,PRD_BP,MIO_NAC,IE,1973,
A,AM110000,PRD_BP,MIO_PPS,IE,1973,
A,AM110000,PRD_PP,MIO_EUR,IE,1973,
A,AM110000,PRD_PP,MIO_NAC,IE,1973,
A,AM110000,PRD_PP,MIO_PPS,IE,1973,
A,AM110000,SUB,MIO_EUR,IE,1973,
A,AM110000,SUB,MIO_NAC,IE,1973,
A,AM110000,SUB,MIO_PPS,IE,1973,
A,AM110000,TAX,MIO_EUR,IE,1973,
A,AM110000,TAX,MIO_NAC,IE,1973,
A,AM110000,TAX,MIO_PPS,IE,1973,
A,AM111000,PRD_BP,MIO_EUR,IE,1973,
A,AM111000,PRD_BP,MIO_NAC,IE,1973,
A,AM111000,PRD_BP,MIO_PPS,IE,1973,
A,AM111000,PRD_PP,MIO_EUR,IE,1973,
A,AM111000,PRD_PP,MIO_NAC,IE,1973,
A,AM111000,PRD_PP,MIO_PPS,IE,1973,
A,AM111000,SUB,MIO_EUR,IE,1973,
A,AM111000,SUB,MIO_NAC,IE,1973,
A,AM111000,SUB,MIO_PPS,IE,1973,
A,AM111000,TAX,MIO_EUR,IE,1973,
A,AM111000,TAX,MIO_NAC,IE,1973,
A,AM111000,TAX,MIO_PPS,IE,1973,
A,AM112000,PRD_BP,MIO_EUR,IE,1973,
A,AM112000,PRD_BP,MIO_NAC,IE,1973,
A,AM112000,PRD_BP,MIO_PPS,IE,1973,
A,AM112000,PRD_PP,MIO_EUR,IE,1973,
A,AM112000,PRD_PP,MIO_NAC,IE,1973,
A,AM112000,PRD_PP,MIO_PPS,IE,1973,
A,AM112000,SUB,MIO_EUR,IE,1973,
A,AM112000,SUB,MIO_NAC,IE,1973,
A,AM112000,SUB,MIO_PPS,IE,1973,
A,AM112000,TAX,MIO_EUR,IE,1973,
A,AM112000,TAX,MIO_NAC,IE,1973,
A,AM112000,TAX,MIO_PPS,IE,1973,
A,AM113000,PRD_BP,MIO_EUR,IE,1973,
A,AM113000,PRD_BP,MIO_NAC,IE,1973,
A,AM113000,PRD_BP,MIO_PPS,IE,1973,
A,AM113000,PRD_PP,MIO_EUR,IE,1973,
A,AM113000,PRD_PP,MIO_NAC,IE,1973,
A,AM113000,PRD_PP,MIO_PPS,IE,1973,
A,AM113000,SUB,MIO_EUR,IE,1973,
A,AM113000,SUB,MIO_NAC,IE,1973,
A,AM113000,SUB,MIO_PPS,IE,1973,
A,AM113000,TAX,MIO_EUR,IE,1973,
A,AM113000,TAX,MIO_NAC,IE,1973,
A,AM113000,TAX,MIO_PPS,IE,1973,
A,AM114000,PRD_BP,MIO_EUR,IE,1973,
A,AM114000,PRD_BP,MIO_NAC,IE,1973,
A,AM114000,PRD_BP,MIO_PPS,IE,1973,
A,AM114000,PRD_PP,MIO_EUR,IE,1973,
A,AM114000,PRD_PP,MIO_NAC,IE,1973,
A,AM114000,PRD_PP,MIO_PPS,IE,1973,
A,AM114000,SUB,MIO_EUR,IE,1973,
A,AM114000,SUB,MIO_NAC,IE,1973,
A,AM114000,SUB,MIO_PPS,IE,1973,
A,AM114000,TAX,MIO_EUR,IE,1973,
A,AM114000,TAX,MIO_NAC,IE,1973,
A,AM114000,TAX,MIO_PPS,IE,1973,
A,AM115000,PRD_BP,MIO_EUR,IE,1973,
A,AM115000,PRD_BP,MIO_NAC,IE,1973,
A,AM115000,PRD_BP,MIO_PPS,IE,1973,
A,AM115000,PRD_PP,MIO_EUR,IE,1973,
A,AM115000,PRD_PP,MIO_NAC,IE,1973,
A,AM115000,PRD_PP,MIO_PPS,IE,1973,
A,AM115000,SUB,MIO_EUR,IE,1973,
A,AM115000,SUB,MIO_NAC,IE,1973,
A,AM115000,SUB,MIO_PPS,IE,1973,
A,AM115000,TAX,MIO_EUR,IE,1973,
A,AM115000,TAX,MIO_NAC,IE,1973,
A,AM115000,TAX,MIO_PPS,IE,1973,
A,AM119000,PRD_BP,MIO_EUR,IE,1973,
A,AM119000,PRD_BP,MIO_NAC,IE,1973,
A,AM119000,PRD_BP,MIO_PPS,IE,1973,
A,AM119000,PRD_PP,MIO_EUR,IE,1973,
A,AM119000,PRD_PP,MIO_NAC,IE,1973,
A,AM119000,PRD_PP,MIO_PPS,IE,1973,
A,AM119000,SUB,MIO_EUR,IE,1973,
A,AM119000,SUB,MIO_NAC,IE,1973,
A,AM119000,SUB,MIO_PPS,IE,1973,
A,AM119000,TAX,MIO_EUR,IE,1973,
A,AM119000,TAX,MIO_NAC,IE,1973,
A,AM119000,TAX,MIO_PPS,IE,1973,
A,AM120000,PRD_BP,MIO_EUR,IE,1973,
A,AM120000,PRD_BP,MIO_NAC,IE,1973,
A,AM120000,PRD_BP,MIO_PPS,IE,1973,
A,AM120000,PRD_PP,MIO_EUR,IE,1973,
A,AM120000,PRD_PP,MIO_NAC,IE,1973,
A,AM120000,PRD_PP,MIO_PPS,IE,1973,
A,AM120000,SUB,MIO_EUR,IE,1973,
A,AM120000,SUB,MIO_NAC,IE,1973,
A,AM120000,SUB,MIO_PPS,IE,1973,
A,AM120000,TAX,MIO_EUR,IE,1973,
A,AM120000,TAX,MIO_NAC,IE,1973,
A,AM120000,TAX,MIO_PPS,IE,1973,
A,AM121000,PRD_BP,MIO_EUR,IE,1973,
A,AM121000,PRD_BP,MIO_NAC,IE,1973,
A,AM121000,PRD_BP,MIO_PPS,IE,1973,
A,AM121000,PRD_PP,MIO_EUR,IE,1973,
A,AM121000,PRD_PP,MIO_NAC,IE,1973,
A,AM121000,PRD_PP,MIO_PPS,IE,1973,
A,AM121000,SUB,MIO_EUR,IE,1973,
A,AM121000,SUB,MIO_NAC,IE,1973,
A,AM121000,SUB,MIO_PPS,IE,1973,
A,AM121000,TAX,MIO_EUR,IE,1973,
A,AM121000,TAX,MIO_NAC,IE,1973,
A,AM121000,TAX,MIO_PPS,IE,1973,
A,AM122000,PRD_BP,MIO_EUR,IE,1973,
A,AM122000,PRD_BP,MIO_NAC,IE,1973,
A,AM122000,PRD_BP,MIO_PPS,IE,1973,
A,AM122000,PRD_PP,MIO_EUR,IE,1973,
A,AM122000,PRD_PP,MIO_NAC,IE,1973,
A,AM122000,PRD_PP,MIO_PPS,IE,1973,
A,AM122000,SUB,MIO_EUR,IE,1973,
A,AM122000,SUB,MIO_NAC,IE,1973,
A,AM122000,SUB,MIO_PPS,IE,1973,
A,AM122000,TAX,MIO_EUR,IE,1973,
A,AM122000,TAX,MIO_NAC,IE,1973,
A,AM122000,TAX,MIO_PPS,IE,1973,
A,AM129000,PRD_BP,MIO_EUR,IE,1973,
A,AM129000,PRD_BP,MIO_NAC,IE,1973,
A,AM129000,PRD_BP,MIO_PPS,IE,1973,
A,AM129000,PRD_PP,MIO_EUR,IE,1973,
A,AM129000,PRD_PP,MIO_NAC,IE,1973,
A,AM129000,PRD_PP,MIO_PPS,IE,1973,
A,AM129000,SUB,MIO_EUR,IE,1973,
A,AM129000,SUB,MIO_NAC,IE,1973,
A,AM129000,SUB,MIO_PPS,IE,1973,
A,AM129000,TAX,MIO_EUR,IE,1973,
A,AM129000,TAX,MIO_NAC,IE,1973,
A,AM129000,TAX,MIO_PPS,IE,1973,
A,AM129100,PRD_BP,MIO_EUR,IE,1973,
A,AM129100,PRD_BP,MIO_NAC,IE,1973,
A,AM129100,PRD_BP,MIO_PPS,IE,1973,
A,AM129100,PRD_PP,MIO_EUR,IE,1973,
A,AM129100,PRD_PP,MIO_NAC,IE,1973,
A,AM129100,PRD_PP,MIO_PPS,IE,1973,
A,AM129100,SUB,MIO_EUR,IE,1973,
A,AM129100,SUB,MIO_NAC,IE,1973,
A,AM129100,SUB,MIO_PPS,IE,1973,
A,AM129100,TAX,MIO_EUR,IE,1973,
A,AM129100,TAX,MIO_NAC,IE,1973,
A,AM129100,TAX,MIO_PPS,IE,1973,
A,AM129200,PRD_BP,MIO_EUR,IE,1973,
A,AM129200,PRD_BP,MIO_NAC,IE,1973,
A,AM129200,PRD_BP,MIO_PPS,IE,1973,
A,AM129200,PRD_PP,MIO_EUR,IE,1973,
A,AM129200,PRD_PP,MIO_NAC,IE,1973,
A,AM129200,PRD_PP,MIO_PPS,IE,1973,
A,AM129200,SUB,MIO_EUR,IE,1973,
A,AM129200,SUB,MIO_NAC,IE,1973,
A,AM129200,SUB,MIO_PPS,IE,1973,
A,AM129200,TAX,MIO_EUR,IE,1973,
A,AM129200,TAX,MIO_NAC,IE,1973,
A,AM129200,TAX,MIO_PPS,IE,1973,
A,AM129300,PRD_BP,MIO_EUR,IE,1973,
A,AM129300,PRD_BP,MIO_NAC,IE,1973,
A,AM129300,PRD_BP,MIO_PPS,IE,1973,
A,AM129300,PRD_PP,MIO_EUR,IE,1973,
A,AM129300,PRD_PP,MIO_NAC,IE,1973,
A,AM129300,PRD_PP,MIO_PPS,IE,1973,
A,AM129300,SUB,MIO_EUR,IE,1973,
A,AM129300,SUB,MIO_NAC,IE,1973,
A,AM129300,SUB,MIO_PPS,IE,1973,
A,AM129300,TAX,MIO_EUR,IE,1973,
A,AM129300,TAX,MIO_NAC,IE,1973,
A,AM129300,TAX,MIO_PPS,IE,1973,
A,AM130000,PRD_BP,MIO_EUR,IE,1973,
A,AM130000,PRD_BP,MIO_NAC,IE,1973,
A,AM130000,PRD_BP,MIO_PPS,IE,1973,
A,AM130000,PRD_PP,MIO_EUR,IE,1973,
A,AM130000,PRD_PP,MIO_NAC,IE,1973,
A,AM130000,PRD_PP,MIO_PPS,IE,1973,
A,AM130000,SUB,MIO_EUR,IE,1973,
A,AM130000,SUB,MIO_NAC,IE,1973,
A,AM130000,SUB,MIO_PPS,IE,1973,
A,AM130000,TAX,MIO_EUR,IE,1973,
A,AM130000,TAX,MIO_NAC,IE,1973,
A,AM130000,TAX,MIO_PPS,IE,1973,
A,AM140000,PRD_BP,MIO_EUR,IE,1973,
A,AM140000,PRD_BP,MIO_NAC,IE,1973,
A,AM140000,PRD_BP,MIO_PPS,IE,1973,
A,AM140000,PRD_PP,MIO_EUR,IE,1973,
A,AM140000,PRD_PP,MIO_NAC,IE,1973,
A,AM140000,PRD_PP,MIO_PPS,IE,1973,
A,AM140000,SUB,MIO_EUR,IE,1973,
A,AM140000,SUB,MIO_NAC,IE,1973,
A,AM140000,SUB,MIO_PPS,IE,1973,
A,AM140000,TAX,MIO_EUR,IE,1973,
A,AM140000,TAX,MIO_NAC,IE,1973,
A,AM140000,TAX,MIO_PPS,IE,1973,
A,AM150000,PRD_BP,MIO_EUR,IE,1973,
A,AM150000,PRD_BP,MIO_NAC,IE,1973,
A,AM150000,PRD_BP,MIO_PPS,IE,1973,
A,AM150000,PRD_PP,MIO_EUR,IE,1973,
A,AM150000,PRD_PP,MIO_NAC,IE,1973,
A,AM150000,PRD_PP,MIO_PPS,IE,1973,
A,AM150000,SUB,MIO_EUR,IE,1973,
A,AM150000,SUB,MIO_NAC,IE,1973,
A,AM150000,SUB,MIO_PPS,IE,1973,
A,AM150000,TAX,MIO_EUR,IE,1973,
A,AM150000,TAX,MIO_NAC,IE,1973,
A,AM150000,TAX,MIO_PPS,IE,1973,
A,AM151000,PRD_BP,MIO_EUR,IE,1973,
A,AM151000,PRD_BP,MIO_NAC,IE,1973,
A,AM151000,PRD_BP,MIO_PPS,IE,1973,
A,AM151000,PRD_PP,MIO_EUR,IE,1973,
A,AM151000,PRD_PP,MIO_NAC,IE,1973,
A,AM151000,PRD_PP,MIO_PPS,IE,1973,
A,AM151000,SUB,MIO_EUR,IE,1973,
A,AM151000,SUB,MIO_NAC,IE,1973,
A,AM151000,SUB,MIO_PPS,IE,1973,
A,AM151000,TAX,MIO_EUR,IE,1973,
A,AM151000,TAX,MIO_NAC,IE,1973,
A,AM151000,TAX,MIO_PPS,IE,1973,
A,AM152000,PRD_BP,MIO_EUR,IE,1973,
A,AM152000,PRD_BP,MIO_NAC,IE,1973,
A,AM152000,PRD_BP,MIO_PPS,IE,1973,
A,AM152000,PRD_PP,MIO_EUR,IE,1973,
A,AM152000,PRD_PP,MIO_NAC,IE,1973,
A,AM152000,PRD_PP,MIO_PPS,IE,1973,
A,AM152000,SUB,MIO_EUR,IE,1973,
A,AM152000,SUB,MIO_NAC,IE,1973,
A,AM152000,SUB,MIO_PPS,IE,1973,
A,AM152000,TAX,MIO_EUR,IE,1973,
A,AM152000,TAX,MIO_NAC,IE,1973,
A,AM152000,TAX,MIO_PPS,IE,1973,
A,AM160000,PRD_BP,MIO_EUR,IE,1973,
A,AM160000,PRD_BP,MIO_NAC,IE,1973,
A,AM160000,PRD_BP,MIO_PPS,IE,1973,
A,AM160000,PRD_PP,MIO_EUR,IE,1973,
A,AM160000,PRD_PP,MIO_NAC,IE,1973,
A,AM160000,PRD_PP,MIO_PPS,IE,1973,
A,AM160000,SUB,MIO_EUR,IE,1973,
A,AM160000,SUB,MIO_NAC,IE,1973,
A,AM160000,SUB,MIO_PPS,IE,1973,
A,AM160000,TAX,MIO_EUR,IE,1973,
A,AM160000,TAX,MIO_NAC,IE,1973,
A,AM160000,TAX,MIO_PPS,IE,1973,
A,AM170000,PRD_BP,MIO_EUR,IE,1973,
A,AM170000,PRD_BP,MIO_NAC,IE,1973,
A,AM170000,PRD_BP,MIO_PPS,IE,1973,
A,AM170000,PRD_PP,MIO_EUR,IE,1973,
A,AM170000,PRD_PP,MIO_NAC,IE,1973,
A,AM170000,PRD_PP,MIO_PPS,IE,1973,
